ALTIS,1,1,1
300C,17,1,1
300C TOURING,17,1,1
300M,17,1,1
ACCLAIM,17,1,1
CROSSFIRE,17,1,1
GRAND VOYAGER,17,1,1
IMPERIAL,17,1,1
NEON,17,1,1
PT CRUISER,17,1,1
PT CRUISER CABRIO,17,1,1
STRATUS,17,1,1
VIPER,17,1,1
VOYAGER,17,1,1
YPSILON,17,1,1
JEEP CHEROKEE,18,1,1
JEEP COMMANDER,18,1,1
JEEP COMPASS,18,1,1
JEEP WRANGLER,18,1,1
JEEP WRANGLER UNLIMITED,18,1,1
JEEP GRAND CHEROKEE,18,1,1
JEEP PATRIOT,18,1,1
JEEP RENEGADE,18,1,1
AVENGER,19,1,1
CALIBER,19,1,1
CHARGER,19,1,1
JC,19,1,1
NITRO,19,1,1
ECOSPORT,20,1,1
ESCAPE,20,1,1
EXPEDITION,20,1,1
EXPLORER,20,1,1
EXPLORER SPORT TRAC,20,1,1
F150,20,1,1
KUGA,20,1,1
MUSTANG,20,1,1
PROBE,20,1,1
TAURUS,20,1,1
THUNDERBIRD,20,1,1
H2,21,1,1
H3,21,1,1
CONTINENTAL,22,1,1
LS,22,1,1
MARK VIII,22,1,1
MKX,22,1,1
NAVIGATOR,22,1,1
TOWNCAR,22,1,1
COUGAR,23,1,1
GRAND MARQUIS,23,1,1
BONNEVILLE,24,1,1
FIREBIRD,24,1,1
GRAND AM,24,1,1
GRAND PRIX,24,1,1
SC2 COUPE,25,1,1
SL2 SEDAN,25,1,1
SW2 WAGON,25,1,1
BROUGHAM,26,1,1
BROUGHAM LIMITED,26,1,1
BROUGHAM LIMITED MIDNIGHT VERSION,26,1,1
BROUGHAM MIDNIGHT VERSION,26,1,1
BROUGHAM TOURING,26,1,1
COACH,26,1,1
GVAN,26,1,1
SPORTS,26,1,1
TOURING,26,1,1
TOURING MIDNIGHT VERSION,26,1,1
ROYAL STAR,27,1,1
190 SERIES,28,1,1
CCLASS,28,1,1
CLK,28,1,1
ECLASS,28,1,1
GCCLASS,28,1,1
MCLASS,28,1,1
MEDIUM CLASS,28,1,1
SCLASS,28,1,1
SL,28,1,1
SL500,28,1,1
SL600,28,1,1
SLK,28,1,1
100 AVANT,29,1,1
80 AVANT,29,1,1
A1,29,1,1
A1 SPORTBACK,29,1,1
A3,29,1,1
A3 SEDAN,29,1,1
A3 SPORTBACK ETRON,29,1,1
A4,29,1,1
A4 ALLROAD QUATTRO,29,1,1
A4 AVANT,29,1,1
A4 CABRIOLET,29,1,1
A5,29,1,1
A5 CABRIOLET,29,1,1
A5 SPORTBACK,29,1,1
A6,29,1,1
A6 ALLROAD QUATTRO,29,1,1
A6 AVANT,29,1,1
A6 HYBRID,29,1,1
A7 SPORTBACK,29,1,1
A8,29,1,1
A8 HYBRID,29,1,1
ALLROAD QUATTRO,29,1,1
CABRIOLET,29,1,1
COUPE,29,1,1
Q2,29,1,1
Q3,29,1,1
Q5,29,1,1
Q5 HYBRID,29,1,1
Q7,29,1,1
R8,29,1,1
R8 SPYDER,29,1,1
RS Q3,29,1,1
RS Q3 PERFORMANCE,29,1,1
RS3,29,1,1
RS3 SPORTBACK,29,1,1
RS4,29,1,1
RS4 AVANT,29,1,1
RS5,29,1,1
RS5 CABRIOLET,29,1,1
RS6,29,1,1
RS6 AVANT,29,1,1
RS6 AVANT PERFORMANCE,29,1,1
RS7 SPORTBACK,29,1,1
RS7 SPORTBACK PERFORMANCE,29,1,1
S,29,1,1
S1,29,1,1
S1 SPORTBACK,29,1,1
S3,29,1,1
S3 SEDAN,29,1,1
S4,29,1,1
S4 AVANT,29,1,1
S5,29,1,1
S5 CABRIOLET,29,1,1
S5 SPORTBACK,29,1,1
S6,29,1,1
S6AVANT,29,1,1
S7 SPORTBACK,29,1,1
S8,29,1,1
S8 PLUS,29,1,1
SQ5,29,1,1
T,29,1,1
TT COUPE,29,1,1
TT ROADSTER,29,1,1
TT RS COUPE,29,1,1
TT RS PLUS COUPE,29,1,1
TT RS ROADSTER,29,1,1
TTS COUPE,29,1,1
V,29,1,1
V8,29,1,1
1 SERIES,30,1,1
2 SERIES,30,1,1
3 SERIES,30,1,1
4 SERIES,30,1,1
5 SERIES,30,1,1
6 SERIES,30,1,1
7 SERIES,30,1,1
8 SERIES,30,1,1
i,30,1,1
i3,30,1,1
i8,30,1,1
M,30,1,1
M COUPE,30,1,1
M ROADSTER,30,1,1
M2,30,1,1
M3,30,1,1
M4,30,1,1
M5,30,1,1
M6,30,1,1
X,30,1,1
X1,30,1,1
X2,30,1,1
X3,30,1,1
X4,30,1,1
X5,30,1,1
X5 M,30,1,1
X6,30,1,1
X6 M,30,1,1
X7,30,1,1
Z,30,1,1
Z3 COUPE,30,1,1
Z3 ROADSTER,30,1,1
Z4,30,1,1
Z8,30,1,1
B10,31,1,1
B12,31,1,1
B3,31,1,1
B4,31,1,1
B5,31,1,1
B6,31,1,1
B7,31,1,1
B8,31,1,1
D3,31,1,1
D4,31,1,1
D5,31,1,1
ROADSTER S,31,1,1
ROADSTER V8,31,1,1
XD3,31,1,1
D8 SPORTS,32,1,1
FIESTA,33,1,1
FOCUS,33,1,1
FOCUS CMAX,33,1,1
GALAXY,33,1,1
KA,33,1,1
MONDEO,33,1,1
MAYBACH,34,1,1
SMART CABRIO,35,1,1
SMART COUPE,35,1,1
SMART CROSSBLADE,35,1,1
SMART FOR FOUR,35,1,1
SMART FORTWO CABRIO,35,1,1
SMART FORTWO COUPE,35,1,1
SMART FORTWO ELECTRIC DRIVE,35,1,1
SMART FORTWO K,35,1,1
SMART K,35,1,1
SMART ROADSTER,35,1,1
190 CLASS,36,1,1
ACLASS,36,1,1
BCLASS,36,1,1
C CLASS SPORTS COUPE,36,1,1
CCLASS,36,1,1
CCLASS STATIONWAGON,36,1,1
CL500,36,1,1
CL550,36,1,1
CL600,36,1,1
CLACLASS,36,1,1
CLACLASS SHOOTING BRAKE,36,1,1
CLK,36,1,1
CLSCLASS,36,1,1
CLSCLASS SHOOTING BRAKE,36,1,1
ECLASS,36,1,1
ECLASS ALL TEEEAIN,36,1,1
ECLASS STATIONWAGON,36,1,1
GCLASS,36,1,1
GELANDEWAGEN,36,1,1
GLACLASS,36,1,1
GLCCLASS,36,1,1
GLCLASS,36,1,1
GLE,36,1,1
GLKCLASS,36,1,1
GLS,36,1,1
MCLASS,36,1,1
MEDIUM CLASS,36,1,1
RCLASS,36,1,1
SCLASS,36,1,1
SL320,36,1,1
SL350,36,1,1
SL400,36,1,1
SL500,36,1,1
SL550,36,1,1
SL600,36,1,1
SLC,36,1,1
SLK,36,1,1
SLR MCLAREN,36,1,1
SLS AMG,36,1,1
TRANSPORTER T1N,36,1,1
V STRAHL,36,1,1
VANEO,36,1,1
VCLASS,36,1,1
VIANO,36,1,1
13TH ANNIVERSARY PACKAGE,37,1,1
3RD ANNIVERSARY MODEL,37,1,1
50 CAMDEN,37,1,1
50 MAYFAIR,37,1,1
CLUBMAN BLUE NOTE TOKYO EDITION,37,1,1
CLUBMAN BUCKINGHAM,37,1,1
CLUBMAN MOLTON EDITION,37,1,1
COOPER,37,1,1
COOPER 60 YEARS EDITION,37,1,1
COOPER BAKER STREET,37,1,1
COOPER BAYSWATER,37,1,1
COOPER BLACK EYE PACKAGE,37,1,1
COOPER BURGUNDY EDITION,37,1,1
COOPER CHECKMATE,37,1,1
COOPER CLUBMAN,37,1,1
COOPER CLUBMAN HAMPTON,37,1,1
COOPER CONVERTIBLE,37,1,1
COOPER CONVERTIBLE HIGHGATE,37,1,1
COOPER CONVERTIBLE SIDEWALK,37,1,1
COOPER COUPE,37,1,1
COOPER CROSSOVER,37,1,1
COOPER CROSSOVER ALL 4,37,1,1
COOPER CROSSOVER VALENTINE ROAD,37,1,1
COOPER CRYSTAL,37,1,1
COOPER D,37,1,1
COOPER D 60 YEARS EDITION,37,1,1
COOPER D CLUBMAN,37,1,1
COOPER D CROSSOVER,37,1,1
COOPER D CROSSOVER ALL4,37,1,1
COOPER D CROSSOVER ALL4 PARK LANE,37,1,1
COOPER D CROSSOVER PARK LANE,37,1,1
COOPER D ICE BLUE,37,1,1
COOPER D PACEMAN,37,1,1
COOPER D SEVEN,37,1,1
COOPER D SOUTHWARK,37,1,1
COOPER ICE BLUE,37,1,1
COOPER PACEMAN,37,1,1
COOPER PACEMAN ALL 4,37,1,1
COOPER PARK LANE,37,1,1
COOPER ROADSTER,37,1,1
COOPER S,37,1,1
COOPER S 60 YEARS EDITION,37,1,1
COOPER S BAYSWATER,37,1,1
COOPER S CHECKMATE,37,1,1
COOPER S CLUBMAN,37,1,1
COOPER S CLUBMAN ALL4,37,1,1
COOPER S CLUBMAN HAMPTON,37,1,1
COOPER S CONVERTIBLE,37,1,1
COOPER S CONVERTIBLE HIGHGATE,37,1,1
COOPER S CONVERTIBLE SIDEWALK,37,1,1
COOPER S COUPE,37,1,1
COOPER S CROSSOVER,37,1,1
COOPER S CROSSOVER ALL4,37,1,1
COOPER S CROSSOVER ALL4 MARINE,37,1,1
COOPER S CROSSOVER ALL4 PARK LANE,37,1,1
COOPER S CROSSOVER ALL4 SUNLIGHT,37,1,1
COOPER S CROSSOVER BLACKHEATH,37,1,1
COOPER S CROSSOVER VALENTINE ROAD,37,1,1
COOPER S CRYSTAL,37,1,1
COOPER S E CROSSOVER ALL4,37,1,1
COOPER S PACEMAN,37,1,1
COOPER S PACEMAN ALL4,37,1,1
COOPER S PARK LANE,37,1,1
COOPER S ROADSTER,37,1,1
COOPER S SEVEN,37,1,1
COOPER S WITH JOHN COOPER WORKS GP KIT,37,1,1
COOPER SD,37,1,1
COOPER SD 60 YEARS EDITION,37,1,1
COOPER SD CLUBMAN,37,1,1
COOPER SD CROSSOVER,37,1,1
COOPER SD CROSSOVER ALL4,37,1,1
COOPER SD CROSSOVER BLACK KNIGHT,37,1,1
COOPER SD CROSSOVER MARINE,37,1,1
COOPER SD CROSSOVER PARK LANE,37,1,1
COOPER SD CROSSOVER SUNLIGHT,37,1,1
COOPER SD SEVEN,37,1,1
COOPER SEVEN,37,1,1
COOPER SOUTHWARK,37,1,1
CROSSOVER BUCKINGHAM,37,1,1
CROSSOVER NORFOLK EDITION,37,1,1
DESIGNERS CHOICE,37,1,1
ICE BLUE BLACK EDITION,37,1,1
ICE BLUE EDITION,37,1,1
INSPIRED BY GOODWOOD,37,1,1
JERMYN COOPER S,37,1,1
JOHN COOPER WORKS,37,1,1
JOHN COOPER WORKS CLUBMAN,37,1,1
JOHN COOPER WORKS CONVERTIBLE,37,1,1
JOHN COOPER WORKS COUPE,37,1,1
JOHN COOPER WORKS CROSSOVER,37,1,1
JOHN COOPER WORKS GP,37,1,1
JOHN COOPER WORKS PACEMAN,37,1,1
JOHN COOPER WORKS PACEMAN BLACK KNIGHT,37,1,1
JOHN COOPER WORKS ROADSTER,37,1,1
JOHN COOPER WORKS WORLD CHAMPIONSHIP 50,37,1,1
KISSED BY LULU GUINNESS TYPE 1,37,1,1
KISSED BY LULU GUINNESS TYPE 2,37,1,1
KISSED BY LULU GUINNESS TYPE 3,37,1,1
KISSED BY LULU GUINNESS TYPE 4,37,1,1
KISSED BY LULU GUINNESS TYPE 5,37,1,1
KISSED BY LULU GUINNESS TYPE 6,37,1,1
KISSED BY LULU GUINNESS TYPE 7,37,1,1
MINI 1ST ANNIVERSARY MODEL,37,1,1
MINI 2ND ANNIVERSARY MODEL,37,1,1
MINI MEETS SAKURA EDITION NIPPON COOPER,37,1,1
MINI MEETS SAKURA EDITION NIPPON COOPER CLUBMAN,37,1,1
MINI MEETS SAKURA EDITION NIPPON ONE,37,1,1
ONE,37,1,1
ONE CLUBMAN,37,1,1
ONE CROSSOVER,37,1,1
ONE EARL GREY SPECIAL BLEND,37,1,1
ONE SEVEN,37,1,1
ONE VICTORIA,37,1,1
SAVILE ROW,37,1,1
SPEED GATE,37,1,1
VICTORIA,37,1,1
ASTRA,38,1,1
CALIBRA,38,1,1
MERVIA,38,1,1
OMEGA,38,1,1
SENATOR,38,1,1
SIGNUM,38,1,1
SPEED STER,38,1,1
TIGRA,38,1,1
VECTRA,38,1,1
VITA,38,1,1
ZAFIRA,38,1,1
718 BOXTER,39,1,1
718 CAYMAN,39,1,1
911,39,1,1
928,39,1,1
944,39,1,1
BOXSTER,39,1,1
CAYENNE,39,1,1
CAYMAN,39,1,1
MACAN,39,1,1
PANAMERA,39,1,1
900 SERIES,40,1,1
93 SERIES,40,1,1
9000 SERIES,40,1,1
95 SERIES,40,1,1
ARTEON,41,1,1
BORA,41,1,1
CC,41,1,1
CORRADO,41,1,1
CROSS GOLF,41,1,1
EGOLF,41,1,1
EOS,41,1,1
EUP,41,1,1
GOLF,41,1,1
GOLF ALLTRACK,41,1,1
GOLF CABRIO,41,1,1
GOLF CABRIOLET,41,1,1
GOLF GTE,41,1,1
GOLF GTI,41,1,1
GOLF PLUS,41,1,1
GOLF R,41,1,1
GOLF R VARIANT,41,1,1
GOLF TOURAN,41,1,1
GOLF VARIANT,41,1,1
GOLF WAGON,41,1,1
JETTA,41,1,1
LUPO,41,1,1
NEW BEETLE,41,1,1
NEW BEETLE CABRIOLET,41,1,1
PASSAT,41,1,1
PASSAT ALLTRACK,41,1,1
PASSAT CC,41,1,1
PASSAT GTE,41,1,1
PASSAT GTE VARIANT,41,1,1
PASSAT VARIANT,41,1,1
PASSAT WAGON,41,1,1
POLO,41,1,1
POLO GTI,41,1,1
SCIROCCO,41,1,1
SHARAN,41,1,1
THE BEETLE,41,1,1
THE BEETLE CABRIOLET,41,1,1
TIGUAN,41,1,1
TOUAREG,41,1,1
UP,41,1,1
VANAGON,41,1,1
VENTO,41,1,1
240,42,1,1
240 WAGON,42,1,1
360,42,1,1
480,42,1,1
740,42,1,1
740 ESTATE,42,1,1
760,42,1,1
780,42,1,1
850,42,1,1
850 ESTATE,42,1,1
940,42,1,1
940 ESTATE,42,1,1
960,42,1,1
960 ESTATE,42,1,1
C30,42,1,1
C70,42,1,1
CROSS COUNTRY,42,1,1
S40,42,1,1
S60,42,1,1
S70,42,1,1
S80,42,1,1
S90,42,1,1
V40,42,1,1
V50,42,1,1
V60,42,1,1
V70,42,1,1
V90,42,1,1
XC40,42,1,1
XC60,42,1,1
XC70,42,1,1
XC90,42,1,1
CLUB SPORT,43,1,1
CUP R,43,1,1
ROADSTER,43,1,1
ROADSTER 1.8 TURBO,43,1,1
ROADSTER 3.2,43,1,1
ROASTER3.2 TURBO,43,1,1
AX,44,1,1
BX,44,1,1
C2,44,1,1
C3,44,1,1
C3 PLURIEL,44,1,1
C4,44,1,1
C4 CACTUS,44,1,1
C4 PICASSO,44,1,1
C5,44,1,1
C5 AIRCROSS,44,1,1
C6,44,1,1
CHANSON,44,1,1
DS3 CROSSBACK,44,1,1
DS3 CABRIO,44,1,1
DS4,44,1,1
DS5,44,1,1
DS7 CROSSBACK,44,1,1
GRAND C4 PICASSO,44,1,1
GRAND C4 SPACETOURER,44,1,1
SAXO,44,1,1
XANTIA,44,1,1
XM,44,1,1
XSARA,44,1,1
XSARA PICASSO,44,1,1
ZX,44,1,1
106,45,1,1
1007,45,1,1
205,45,1,1
206,45,1,1
207,45,1,1
208,45,1,1
2008,45,1,1
306,45,1,1
307,45,1,1
308,45,1,1
309,45,1,1
3008,45,1,1
405,45,1,1
406,45,1,1
407,45,1,1
508,45,1,1
5008,45,1,1
605,45,1,1
607,45,1,1
RCZ,45,1,1
19,46,1,1
21,46,1,1
5,46,1,1
ALPINE,46,1,1
ALPINE A110,46,1,1
AVANTIME,46,1,1
CAPTURE,46,1,1
EXPRESS,46,1,1
GRAND SCENIC,46,1,1
KADJAR,46,1,1
KANGOO,46,1,1
KANGOO BEBOP,46,1,1
KOLEOS,46,1,1
LAGUNA,46,1,1
LUTEICA,46,1,1
MEGANE,46,1,1
MEGANE ESTATE,46,1,1
SAFRANE,46,1,1
SCENIC,46,1,1
TWINGO,46,1,1
WIND,46,1,1
ATLANTIC,47,1,1
124 SPIDER,48,1,1
500,48,1,1
500C,48,1,1
595,48,1,1
595C,48,1,1
695 BIPOSTO,48,1,1
695 RIVALE,48,1,1
695C RIVALE,48,1,1
695 EDIAIONE MASERATI,48,1,1
695 TRIBUTO FERRARI,48,1,1
GRANDE PUNTO,48,1,1
PUNTO,48,1,1
PUNTO EVO,48,1,1
4C,49,1,1
4C SPIDER,49,1,1
ALFA 145,49,1,1
ALFA 147,49,1,1
ALFA 155,49,1,1
ALFA 156,49,1,1
ALFA 156 SPORTWAGON,49,1,1
ALFA 159,49,1,1
ALFA 159 SPORTWAGON,49,1,1
ALFA 164,49,1,1
ALFA 166,49,1,1
ALFA 75,49,1,1
ALFA BRERA,49,1,1
ALFA GT,49,1,1
ALFA GTV,49,1,1
ALFA SPIDER,49,1,1
ALFA SPORTWAGON,49,1,1
GIULIETTA,49,1,1
JULIA,49,1,1
MITO,49,1,1
STELVIO,49,1,1
Y10,50,1,1
360,51,1,1
456,51,1,1
550,51,1,1
575,51,1,1
599,51,1,1
612,51,1,1
355F1,51,1,1
430 SCUDERIA,51,1,1
458 ITALIA,51,1,1
458 SPECIALE,51,1,1
458 SPIDER,51,1,1
488 GTB,51,1,1
488 SPIDER,51,1,1
CALIFORNIA,51,1,1
CALIFORNIA 30,51,1,1
CALIFORNIA T,51,1,1
F12 BERLINETTA,51,1,1
F355,51,1,1
F430,51,1,1
F430 SPIDER,51,1,1
FF,51,1,1
GTC4 LUSSO,51,1,1
SUPERAMERICA,51,1,1
500,52,1,1
500C,52,1,1
500S,52,1,1
500X,52,1,1
BARCHETTA,52,1,1
BRAVISSIMO,52,1,1
COUPE FIAT,52,1,1
GRANDE PUNTO,52,1,1
MULTIPLA,52,1,1
NEW BARCHETTA,52,1,1
NEW MULTIPLA,52,1,1
NEW PANDA,52,1,1
PANDA,52,1,1
PUNTO,52,1,1
PUNTO EVO,52,1,1
TEMPRA,52,1,1
TIPO,52,1,1
UNO,52,1,1
AVENTADOR,53,1,1
DIABLO,53,1,1
GALLARDO,53,1,1
GALLARDO SPYDER,53,1,1
HURACAN,53,1,1
MURCIELAGO,53,1,1
MURCIELAGO ROADSTER,53,1,1
URUS,53,1,1
DEDRA,54,1,1
DELTA,54,1,1
PRISMA,54,1,1
THEMA,54,1,1
3200GT,55,1,1
COUPE,55,1,1
GHIBLI,55,1,1
GRAN SPORT,55,1,1
GRAN TURISMO,55,1,1
GRANCABRIO,55,1,1
LEVANTE,55,1,1
QUATTROPORTE,55,1,1
SPYDER,55,1,1
DB7,56,1,1
V12 VANQUISH,56,1,1
V8,56,1,1
ARNAGE,57,1,1
AZURE,57,1,1
BENTAYGA,57,1,1
BROOKLANDS,57,1,1
CONTINENTAL,57,1,1
FLYING SPUR,57,1,1
MULSANNE,57,1,1
TURBO,57,1,1
4,58,1,1
BASE GRADE,58,1,1
CENTENARY,58,1,1
DOUBLE SIX,58,1,1
MAJESTIC,58,1,1
MAJESTIC V12,58,1,1
SUPER 8,58,1,1
EPACE,59,1,1
FPACE,59,1,1
F TYPE,59,1,1
SOVEREIGN,59,1,1
STYPE,59,1,1
XE,59,1,1
XE300,59,1,1
XF,59,1,1
XF SPORTBRAKE,59,1,1
XF300,59,1,1
XJ,59,1,1
XJS,59,1,1
XK,59,1,1
X TYPE,59,1,1
X ESTATE,59,1,1
DEFENDER,60,1,1
DISCOVERY,60,1,1
DISCOVERY 3,60,1,1
DISCOVERY 4,60,1,1
DISCOVERY SPORT,60,1,1
FREELANDER,60,1,1
FREELANDER 2,60,1,1
RANGE ROVER,60,1,1
RANGE ROVER EVOQUE,60,1,1
RANGE ROVER EVOQUE CONVERTIBLE,60,1,1
RANGE ROVER EVOQUE COUPE,60,1,1
RANGE ROVER SPORT,60,1,1
RANGE ROVER VELAR,60,1,1
RANGE ROVER VOUGE,60,1,1
3 ELEVEN,61,1,1
340R,61,1,1
ELISE,61,1,1
ESPRIT,61,1,1
EUROPA S,61,1,1
EVORA,61,1,1
EXIGE,61,1,1
F,62,1,1
RV8,62,1,1
TF135,62,1,1
TF160,62,1,1
ZT,62,1,1
ZTT,62,1,1
44,63,1,1
8,63,1,1
AERO 8,63,1,1
PLUS 4,63,1,1
CORNICHE,64,1,1
CORNICHE IV,64,1,1
DAWN,64,1,1
GHOST,64,1,1
GHOST II,64,1,1
PARK WARD,64,1,1
PHANTOM,64,1,1
PHANTOM COUPE,64,1,1
PHANTOM DROPHEAD COUPE,64,1,1
SILVER DAWN,64,1,1
SILVER SERAPH,64,1,1
SILVER SPIRIT II,64,1,1
SILVER SPUR,64,1,1
SILVER SPUR II,64,1,1
SILVER SPUR WITH DIVISION,64,1,1
TOURING LIMOUSINE,64,1,1
WRAITH,64,1,1
100,65,1,1
200,65,1,1
400,65,1,1
600,65,1,1
75,65,1,1
800,65,1,1
CABRIOLET,65,1,1
COUPE,65,1,1
GSI ESTATE,65,1,1
MINI,65,1,1
TOURER,65,1,1
CERBERRA,66,1,1
CHIMAERA,66,1,1
GRIFFITH,66,1,1
T350,66,1,1
TAMORA,66,1,1
TUSCAN,66,1,1
EZONE SEDAN,67,1,1
MATIZ,68,1,1
MATIZ,69,1,1
COUPE,70,1,1
ELANTRA,70,1,1
ELANTRA EURO,70,1,1
GRANDEUR,70,1,1
I30,70,1,1
I30 CW,70,1,1
JM,70,1,1
SANTA FE,70,1,1
SONATA,70,1,1
TB,70,1,1
TRAJET,70,1,1
XG250,70,1,1
XG300,70,1,1
XG300L,70,1,1
VIGATO,71,1,1
S3,72,1,1
